Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A17007B_001,SE_A17007B_002,SE_A17007B_003,SE_A17007B_004,SE_A17007B_005,SE_A17007B_006,SE_A17007B_007,SE_A17007B_008,SE_A17007B_009,SE_A17007B_010,SE_A17007B_011,SE_A17007B_012,SE_A17007B_013,SE_A17007B_014,SE_A14006_001,SE_A17007A_001,SE_A17007A_002,SE_A17007A_003,SE_A17007A_004,SE_A17007A_005,SE_A17007A_006,SE_A17007A_007,SE_A17007A_008,SE_A17007A_009,SE_A17007A_010,SE_A17007A_011,SE_A17007A_012,SE_A17007A_013,SE_A17007A_014,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060710028012","15000US060710028012","Block Group 2, Census Tract 28.01, San Bernardino County, California","Block Group 2, Census Tract 28.01, San Bernardino County, California","ca","150","00","ACSSF","0026078",,,,,"06","071",,,,"002801","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,17,31,21,10,0,23,48,28,63,0,0,13,26,39077,378,34,0,0,0,9,18,0,22,98,0,45,56,96,1788,10712.13,0.166913514657211
"060710028013","15000US060710028013","Block Group 3, Census Tract 28.01, San Bernardino County, California","Block Group 3, Census Tract 28.01, San Bernardino County, California","ca","150","00","ACSSF","0026079",,,,,"06","071",,,,"002801","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,29,39,0,0,20,21,43,45,54,0,0,0,0,45655,226,0,0,0,0,43,12,0,0,0,0,17,57,97,1367,14776.34,0.0925127838430139
"060710028031","15000US060710028031","Block Group 1, Census Tract 28.03, San Bernardino County, California","Block Group 1, Census Tract 28.03, San Bernardino County, California","ca","150","00","ACSSF","0026080",,,,,"06","071",,,,"002803","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,9,32,0,0,31,35,0,48,56,0,0,43,8,34526,429,35,4,4,0,4,12,0,33,34,9,51,84,159,1852,16451.98,0.112570019629435
"060710028032","15000US060710028032","Block Group 2, Census Tract 28.03, San Bernardino County, California","Block Group 2, Census Tract 28.03, San Bernardino County, California","ca","150","00","ACSSF","0026081",,,,,"06","071",,,,"002803","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,35,32,5,0,11,0,24,46,45,0,0,8,0,53056,262,13,30,0,0,0,37,0,8,75,0,51,12,36,922,8127.236,0.113445699362314
"060710028033","15000US060710028033","Block Group 3, Census Tract 28.03, San Bernardino County, California","Block Group 3, Census Tract 28.03, San Bernardino County, California","ca","150","00","ACSSF","0026082",,,,,"06","071",,,,"002803","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0,21,0,0,0,6,7,28,41,0,0,12,0,45625,235,24,5,0,0,8,9,0,0,29,22,25,65,48,1258,7856.397,0.160124294012173
"060710028041","15000US060710028041","Block Group 1, Census Tract 28.04, San Bernardino County, California","Block Group 1, Census Tract 28.04, San Bernardino County, California","ca","150","00","ACSSF","0026083",,,,,"06","071",,,,"002804","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,0,15,11,25,125,0,48,82,74,0,0,66,0,36055,431,18,0,0,0,31,55,0,0,62,53,122,55,35,2687,14841.53,0.181046012568398
"060710028042","15000US060710028042","Block Group 2, Census Tract 28.04, San Bernardino County, California","Block Group 2, Census Tract 28.04, San Bernardino County, California","ca","150","00","ACSSF","0026084",,,,,"06","071",,,,"002804","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,8,0,0,0,31,28,0,7,18,0,0,0,0,26553,128,0,0,0,0,26,0,0,16,0,0,48,31,7,656,5443.243,0.12051638849292
"060710028043","15000US060710028043","Block Group 3, Census Tract 28.04, San Bernardino County, California","Block Group 3, Census Tract 28.04, San Bernardino County, California","ca","150","00","ACSSF","0026085",,,,,"06","071",,,,"002804","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,7,0,0,0,23,0,0,89,0,0,36,30,31680,381,8,7,0,0,62,10,0,10,0,0,112,104,68,2117,24642.83,0.0859073478332718
"060710029011","15000US060710029011","Block Group 1, Census Tract 29.01, San Bernardino County, California","Block Group 1, Census Tract 29.01, San Bernardino County, California","ca","150","00","ACSSF","0026086",,,,,"06","071",,,,"002901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,17,42,13,0,47,0,0,31,32,0,11,0,0,47092,175,0,11,0,0,0,0,10,37,21,0,46,23,27,876,6612.928,0.132467795217584
"060710029012","15000US060710029012","Block Group 2, Census Tract 29.01, San Bernardino County, California","Block Group 2, Census Tract 29.01, San Bernardino County, California","ca","150","00","ACSSF","0026087",,,,,"06","071",,,,"002901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,19,30,16,6,27,19,19,23,80,0,0,30,30,40345,300,30,0,0,0,0,15,30,24,24,0,92,41,44,1929,7892.476,0.244410012710484
"060710029013","15000US060710029013","Block Group 3, Census Tract 29.01, San Bernardino County, California","Block Group 3, Census Tract 29.01, San Bernardino County, California","ca","150","00","ACSSF","0026088",,,,,"06","071",,,,"002901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,9,0,0,0,0,9,17,20,0,0,0,28,47,48454,316,0,0,0,0,29,47,0,0,43,0,80,0,117,1197,9677.075,0.123694395495269
"060710029021","15000US060710029021","Block Group 1, Census Tract 29.02, San Bernardino County, California","Block Group 1, Census Tract 29.02, San Bernardino County, California","ca","150","00","ACSSF","0026089",,,,,"06","071",,,,"002902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,0,31,8,0,8,22,0,14,115,0,0,1,47,51172,210,0,0,0,0,33,24,0,18,24,0,28,31,52,1281,10309.57,0.124253471444655
"060710029022","15000US060710029022","Block Group 2, Census Tract 29.02, San Bernardino County, California","Block Group 2, Census Tract 29.02, San Bernardino County, California","ca","150","00","ACSSF","0026090",,,,,"06","071",,,,"002902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,6,50,13,0,0,23,47,13,19,18,0,8,6,28323,269,0,13,0,19,0,20,0,8,30,0,80,69,30,1711,9420.921,0.181617057685209
"060710029023","15000US060710029023","Block Group 3, Census Tract 29.02, San Bernardino County, California","Block Group 3, Census Tract 29.02, San Bernardino County, California","ca","150","00","ACSSF","0026091",,,,,"06","071",,,,"002902","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,39,51,8,0,6,32,0,59,35,0,0,8,21,62188,568,20,37,0,9,36,32,0,27,31,0,106,113,157,1829,8791.042,0.208052701402478
"060710029024","15000US060710029024","Block Group 4, Census Tract 29.02, San Bernardino County, California","Block Group 4, Census Tract 29.02, San Bernardino County, California","ca","150","00","ACSSF","0026092",,,,,"06","071",,,,"002902","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,7,25,7,0,0,0,0,0,40,0,0,0,7,43839,108,9,0,0,0,4,0,0,8,0,0,26,7,54,675,4961.832,0.136038468131899
"060710029025","15000US060710029025","Block Group 5, Census Tract 29.02, San Bernardino County, California","Block Group 5, Census Tract 29.02, San Bernardino County, California","ca","150","00","ACSSF","0026093",,,,,"06","071",,,,"002902","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,9,5,35,0,0,20,36,10,49,0,0,18,0,37396,257,5,26,0,4,66,8,0,24,9,8,15,0,92,1266,12545.48,0.100912822762113
"060710030001","15000US060710030001","Block Group 1, Census Tract 30, San Bernardino County, California","Block Group 1, Census Tract 30, San Bernardino County, California","ca","150","00","ACSSF","0026094",,,,,"06","071",,,,"003000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,10,6,7,0,23,6,14,165,49,0,0,8,20,31208,337,29,13,18,0,3,0,0,41,40,0,40,49,104,1811,7280.137,0.24875906760958
"060710030002","15000US060710030002","Block Group 2, Census Tract 30, San Bernardino County, California","Block Group 2, Census Tract 30, San Bernardino County, California","ca","150","00","ACSSF","0026095",,,,,"06","071",,,,"003000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,0,13,0,0,61,38,18,0,17,0,0,23,38,21098,277,13,37,0,0,68,8,0,34,0,0,50,29,38,1448,5780.804,0.250484172127438
"060710031011","15000US060710031011","Block Group 1, Census Tract 31.01, San Bernardino County, California","Block Group 1, Census Tract 31.01, San Bernardino County, California","ca","150","00","ACSSF","0026096",,,,,"06","071",,,,"003101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0,44,22,0,21,0,18,20,11,0,0,0,0,57625,299,0,22,0,0,0,35,0,20,17,0,62,10,133,1276,5755.86,0.221687127507927
"060710031012","15000US060710031012","Block Group 2, Census Tract 31.01, San Bernardino County, California","Block Group 2, Census Tract 31.01, San Bernardino County, California","ca","150","00","ACSSF","0026097",,,,,"06","071",,,,"003101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,17,98,15,0,35,10,28,60,54,7,26,37,5,32148,588,43,34,0,0,0,18,0,24,84,0,83,119,183,2419,12809.93,0.188837940561887
"060710031013","15000US060710031013","Block Group 3, Census Tract 31.01, San Bernardino County, California","Block Group 3, Census Tract 31.01, San Bernardino County, California","ca","150","00","ACSSF","0026098",,,,,"06","071",,,,"003101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,0,0,22,0,27,19,49,45,26,0,0,17,20,33167,270,0,0,0,0,0,0,0,31,65,0,100,7,67,1374,11270.73,0.121908672935936
"060710031021","15000US060710031021","Block Group 1, Census Tract 31.02, San Bernardino County, California","Block Group 1, Census Tract 31.02, San Bernardino County, California","ca","150","00","ACSSF","0026099",,,,,"06","071",,,,"003102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,7,13,30,0,8,0,49,40,37,0,0,44,15,32672,451,6,0,0,0,29,0,0,8,109,9,158,29,103,1950,7771.219,0.250925873015628
"060710031022","15000US060710031022","Block Group 2, Census Tract 31.02, San Bernardino County, California","Block Group 2, Census Tract 31.02, San Bernardino County, California","ca","150","00","ACSSF","0026100",,,,,"06","071",,,,"003102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,0,0,0,0,64,0,0,0,75,0,0,45,51,56218,262,55,0,0,0,26,13,0,0,30,7,9,42,80,1111,8936.097,0.124327216960079
"060710031023","15000US060710031023","Block Group 3, Census Tract 31.02, San Bernardino County, California","Block Group 3, Census Tract 31.02, San Bernardino County, California","ca","150","00","ACSSF","0026101",,,,,"06","071",,,,"003102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,0,0,18,0,42,22,39,38,50,0,0,0,21,27297,469,0,0,0,0,56,39,0,5,88,0,146,31,104,2231,17716.42,0.125928382679765
"060710032001","15000US060710032001","Block Group 1, Census Tract 32, San Bernardino County, California","Block Group 1, Census Tract 32, San Bernardino County, California","ca","150","00","ACSSF","0026102",,,,,"06","071",,,,"003200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,21,14,0,0,22,0,17,30,11,0,0,65,44,36588,324,36,0,20,0,0,48,13,0,11,33,107,18,38,2342,18796.76,0.124595944073872
"060710032002","15000US060710032002","Block Group 2, Census Tract 32, San Bernardino County, California","Block Group 2, Census Tract 32, San Bernardino County, California","ca","150","00","ACSSF","0026103",,,,,"06","071",,,,"003200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,16,35,0,0,0,19,68,16,62,0,0,11,0,54063,243,46,23,0,20,0,0,0,9,6,0,38,91,10,1165,4650.054,0.250534751512362
"060710032003","15000US060710032003","Block Group 3, Census Tract 32, San Bernardino County, California","Block Group 3, Census Tract 32, San Bernardino County, California","ca","150","00","ACSSF","0026104",,,,,"06","071",,,,"003200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,0,64,13,0,1,0,60,90,114,0,1,5,0,58571,362,9,64,0,0,0,0,0,61,12,14,92,0,110,1959,7826.331,0.250308881739993
"060710032004","15000US060710032004","Block Group 4, Census Tract 32, San Bernardino County, California","Block Group 4, Census Tract 32, San Bernardino County, California","ca","150","00","ACSSF","0026105",,,,,"06","071",,,,"003200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,0,0,0,0,0,0,16,34,0,0,0,27,68681,251,7,10,0,0,4,0,0,0,0,0,98,13,119,1136,9086.189,0.125024903590287
"060710032005","15000US060710032005","Block Group 5, Census Tract 32, San Bernardino County, California","Block Group 5, Census Tract 32, San Bernardino County, California","ca","150","00","ACSSF","0026106",,,,,"06","071",,,,"003200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,8,0,0,11,0,0,0,25,11,0,0,10,31821,160,17,16,0,0,0,0,0,33,26,0,26,0,42,1049,8401.018,0.124865829494191
"060710032006","15000US060710032006","Block Group 6, Census Tract 32, San Bernardino County, California","Block Group 6, Census Tract 32, San Bernardino County, California","ca","150","00","ACSSF","0026107",,,,,"06","071",,,,"003200","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,20,58,52,0,0,0,6,67,30,0,0,12,0,58370,271,20,12,0,0,0,9,0,56,43,0,53,0,78,1161,9267.318,0.125278958821431
"060710033011","15000US060710033011","Block Group 1, Census Tract 33.01, San Bernardino County, California","Block Group 1, Census Tract 33.01, San Bernardino County, California","ca","150","00","ACSSF","0026108",,,,,"06","071",,,,"003301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,0,80,61,8,22,13,13,43,14,0,10,28,16,55417,583,22,74,0,33,7,25,0,58,32,0,151,60,121,2317,5036.472,0.46004421642108
"060710033012","15000US060710033012","Block Group 2, Census Tract 33.01, San Bernardino County, California","Block Group 2, Census Tract 33.01, San Bernardino County, California","ca","150","00","ACSSF","0026109",,,,,"06","071",,,,"003301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,23,59,0,0,30,19,26,0,7,0,0,0,39,44482,337,27,109,0,35,35,0,0,33,0,0,52,0,46,1170,7132.451,0.164038983964404
"060710033013","15000US060710033013","Block Group 3, Census Tract 33.01, San Bernardino County, California","Block Group 3, Census Tract 33.01, San Bernardino County, California","ca","150","00","ACSSF","0026110",,,,,"06","071",,,,"003301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,14,0,12,0,11,38,44,0,55,0,0,21,100,23090,422,0,0,0,0,42,36,0,15,7,0,127,8,187,1701,13691.16,0.124240730072881
"060710033021","15000US060710033021","Block Group 1, Census Tract 33.02, San Bernardino County, California","Block Group 1, Census Tract 33.02, San Bernardino County, California","ca","150","00","ACSSF","0026111",,,,,"06","071",,,,"003302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,7,15,0,0,0,19,10,31,134,0,14,8,9,34306,221,0,0,0,27,38,10,0,10,11,0,77,24,24,1223,7528.57,0.162447856901268
"060710033022","15000US060710033022","Block Group 2, Census Tract 33.02, San Bernardino County, California","Block Group 2, Census Tract 33.02, San Bernardino County, California","ca","150","00","ACSSF","0026112",,,,,"06","071",,,,"003302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,30,20,9,0,59,4,1,0,29,0,0,8,12,63125,158,0,14,0,0,0,24,7,48,0,0,39,0,26,1145,7488.898,0.152892986376771
"060710033023","15000US060710033023","Block Group 3, Census Tract 33.02, San Bernardino County, California","Block Group 3, Census Tract 33.02, San Bernardino County, California","ca","150","00","ACSSF","0026113",,,,,"06","071",,,,"003302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,0,47,40,0,11,0,0,94,97,0,0,17,59,48185,566,13,4,0,0,0,52,0,49,31,0,135,77,205,2734,5031.647,0.543360818660164
"060710033024","15000US060710033024","Block Group 4, Census Tract 33.02, San Bernardino County, California","Block Group 4, Census Tract 33.02, San Bernardino County, California","ca","150","00","ACSSF","0026114",,,,,"06","071",,,,"003302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,51,42,0,9,51,40,0,0,9,0,0,25,0,31401,173,0,31,12,0,9,0,0,15,0,16,10,16,64,1154,6313.308,0.182788491684131
"060710034011","15000US060710034011","Block Group 1, Census Tract 34.01, San Bernardino County, California","Block Group 1, Census Tract 34.01, San Bernardino County, California","ca","150","00","ACSSF","0026115",,,,,"06","071",,,,"003401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,7,7,0,0,54,0,66,13,19,0,0,61,27,49737,334,54,19,0,0,15,27,0,14,25,0,101,65,14,1715,6824.879,0.251286492447069
"060710034012","15000US060710034012","Block Group 2, Census Tract 34.01, San Bernardino County, California","Block Group 2, Census Tract 34.01, San Bernardino County, California","ca","150","00","ACSSF","0026116",,,,,"06","071",,,,"003401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,11,50,25,17,8,0,45,16,51,0,0,33,0,59250,394,21,0,0,15,16,10,0,9,91,0,32,7,193,1899,7603.833,0.249742469849281
"060710034013","15000US060710034013","Block Group 3, Census Tract 34.01, San Bernardino County, California","Block Group 3, Census Tract 34.01, San Bernardino County, California","ca","150","00","ACSSF","0026117",,,,,"06","071",,,,"003401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,42,78,0,4,0,0,29,10,80,0,0,8,0,51406,334,17,0,0,0,0,15,0,7,39,7,106,52,91,1676,6714.411,0.249612353416309
"060710034014","15000US060710034014","Block Group 4, Census Tract 34.01, San Bernardino County, California","Block Group 4, Census Tract 34.01, San Bernardino County, California","ca","150","00","ACSSF","0026118",,,,,"06","071",,,,"003401","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,11,8,77,9,84,0,11,41,106,0,0,21,14,64744,616,23,100,21,13,16,65,0,28,50,13,79,92,116,2285,9140.564,0.249984555913
"060710034031","15000US060710034031","Block Group 1, Census Tract 34.03, San Bernardino County, California","Block Group 1, Census Tract 34.03, San Bernardino County, California","ca","150","00","ACSSF","0026119",,,,,"06","071",,,,"003403","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,0,10,0,0,0,19,13,17,39,9,0,17,80,70984,406,44,0,0,13,42,20,0,36,15,0,122,29,85,1384,7747.148,0.17864638755083
"060710034032","15000US060710034032","Block Group 2, Census Tract 34.03, San Bernardino County, California","Block Group 2, Census Tract 34.03, San Bernardino County, California","ca","150","00","ACSSF","0026120",,,,,"06","071",,,,"003403","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,18,59,41,0,33,65,7,19,101,0,0,0,26,42625,299,16,11,0,18,0,0,0,29,73,0,75,18,59,2084,4649.392,0.448230648172887
"060710034033","15000US060710034033","Block Group 3, Census Tract 34.03, San Bernardino County, California","Block Group 3, Census Tract 34.03, San Bernardino County, California","ca","150","00","ACSSF","0026121",,,,,"06","071",,,,"003403","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,48,25,0,0,13,13,0,22,75,0,0,0,0,76420,408,18,0,0,0,22,37,0,16,41,0,74,11,189,1470,11761.62,0.124982818453213
"060710034041","15000US060710034041","Block Group 1, Census Tract 34.04, San Bernardino County, California","Block Group 1, Census Tract 34.04, San Bernardino County, California","ca","150","00","ACSSF","0026122",,,,,"06","071",,,,"003404","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,17,52,16,0,17,17,43,69,49,8,0,24,20,28828,387,0,0,0,28,26,89,17,58,18,8,81,24,38,2285,24694.86,0.0925293862365385
"060710034042","15000US060710034042","Block Group 2, Census Tract 34.04, San Bernardino County, California","Block Group 2, Census Tract 34.04, San Bernardino County, California","ca","150","00","ACSSF","0026123",,,,,"06","071",,,,"003404","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,0,22,39,0,33,0,0,60,33,0,0,3,16,52414,435,0,27,0,33,10,16,0,46,34,0,104,65,100,1655,6572.273,0.251815452426807
"060710034043","15000US060710034043","Block Group 3, Census Tract 34.04, San Bernardino County, California","Block Group 3, Census Tract 34.04, San Bernardino County, California","ca","150","00","ACSSF","0026124",,,,,"06","071",,,,"003404","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,9,18,0,0,18,20,12,19,89,0,0,0,8,40500,274,37,0,0,0,0,21,0,20,32,0,56,20,88,1097,23423.44,0.0468334216220307
"060710034051","15000US060710034051","Block Group 1, Census Tract 34.05, San Bernardino County, California","Block Group 1, Census Tract 34.05, San Bernardino County, California","ca","150","00","ACSSF","0026125",,,,,"06","071",,,,"003405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,14,0,18,0,0,0,31,0,14,0,0,94,18,31058,241,0,0,0,0,21,20,0,0,15,0,52,28,105,1101,8781.621,0.125375484365179
"060710034052","15000US060710034052","Block Group 2, Census Tract 34.05, San Bernardino County, California","Block Group 2, Census Tract 34.05, San Bernardino County, California","ca","150","00","ACSSF","0026126",,,,,"06","071",,,,"003405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0,35,0,16,0,19,20,19,10,0,0,18,26,50347,224,0,58,0,0,0,14,0,14,9,0,55,26,48,1055,9566.889,0.110276186607814
"060710034053","15000US060710034053","Block Group 3, Census Tract 34.05, San Bernardino County, California","Block Group 3, Census Tract 34.05, San Bernardino County, California","ca","150","00","ACSSF","0026127",,,,,"06","071",,,,"003405","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,0,74,38,0,36,0,60,61,160,17,0,52,0,36983,413,0,22,0,0,12,0,0,52,62,0,37,78,150,2439,19500.65,0.125072780259986
"060710035031","15000US060710035031","Block Group 1, Census Tract 35.03, San Bernardino County, California","Block Group 1, Census Tract 35.03, San Bernardino County, California","ca","150","00","ACSSF","0026128",,,,,"06","071",,,,"003503","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,8,16,12,8,57,25,10,137,143,0,0,20,11,47184,336,6,34,0,8,0,14,12,25,8,0,71,53,105,1615,1602.351,1.00789385896769
"060710035032","15000US060710035032","Block Group 2, Census Tract 35.03, San Bernardino County, California","Block Group 2, Census Tract 35.03, San Bernardino County, California","ca","150","00","ACSSF","0026129",,,,,"06","071",,,,"003503","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,58,162,22,0,21,11,91,0,95,0,0,29,15,44693,409,0,53,0,9,4,20,0,101,0,0,60,30,132,2327,9978.711,0.233196447242227
"060710035033","15000US060710035033","Block Group 3, Census Tract 35.03, San Bernardino County, California","Block Group 3, Census Tract 35.03, San Bernardino County, California","ca","150","00","ACSSF","0026130",,,,,"06","071",,,,"003503","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,0,4,43,0,0,24,52,0,55,0,0,0,0,55781,342,35,25,0,46,6,0,0,71,11,0,0,35,113,1644,6110.066,0.269064180992344
"060710035051","15000US060710035051","Block Group 1, Census Tract 35.05, San Bernardino County, California","Block Group 1, Census Tract 35.05, San Bernardino County, California","ca","150","00","ACSSF","0026131",,,,,"06","071",,,,"003505","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,0,54,0,67,0,7,0,76,0,0,15,62,31156,449,17,38,0,0,0,49,0,49,64,0,97,40,95,2281,13217.18,0.172578405768675
