Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001,SE_A17007B_001,SE_A17007B_002,SE_A17007B_003,SE_A17007B_004,SE_A17007B_005,SE_A17007B_006,SE_A17007B_007,SE_A17007B_008,SE_A17007B_009,SE_A17007B_010,SE_A17007B_011,SE_A17007B_012,SE_A17007B_013,SE_A17007B_014,SE_A17007A_001,SE_A17007A_002,SE_A17007A_003,SE_A17007A_004,SE_A17007A_005,SE_A17007A_006,SE_A17007A_007,SE_A17007A_008,SE_A17007A_009,SE_A17007A_010,SE_A17007A_011,SE_A17007A_012,SE_A17007A_013,SE_A17007A_014,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060710097151","15000US060710097151","Block Group 1","Block Group 1, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026564",,,,,"06","071",,,,"009715","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67438,180,0,35,37,0,0,0,0,32,76,0,0,0,0,413,94,60,55,31,28,0,0,15,0,0,89,14,27,1370,1826.213,0.750186487350521
"060710097152","15000US060710097152","Block Group 2","Block Group 2, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026565",,,,,"06","071",,,,"009715","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55972,289,0,108,54,0,0,0,0,58,69,0,0,0,0,395,55,61,0,47,0,0,0,83,20,0,112,17,0,2298,2015.356,1.1402454374306
"060710097153","15000US060710097153","Block Group 3","Block Group 3, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026566",,,,,"06","071",,,,"009715","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113304,190,19,27,20,0,0,0,0,41,70,0,0,13,0,152,40,41,0,18,0,0,0,0,0,0,0,26,27,1227,1648.667,0.744237811140438
"060710097154","15000US060710097154","Block Group 4","Block Group 4, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026567",,,,,"06","071",,,,"009715","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,327,87,31,0,0,0,0,17,0,192,0,0,0,0,476,31,252,0,24,0,18,16,0,0,0,135,0,0,1813,2229.39,0.813226933869964
"060710097155","15000US060710097155","Block Group 5","Block Group 5, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026568",,,,,"06","071",,,,"009715","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110603,480,52,173,18,0,17,0,0,87,133,0,0,0,0,383,61,85,0,15,25,15,0,80,12,0,46,0,44,2110,1012.961,2.08300192896647
"060710097161","15000US060710097161","Block Group 1","Block Group 1, Census Tract 97.16, San Bernardino County, California","ca","150","00","ACSSF","0026569",,,,,"06","071",,,,"009716","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48012,765,58,121,167,0,48,59,66,53,137,0,43,0,13,814,104,72,42,0,97,0,0,90,31,0,185,83,110,4040,1620.293,2.49337564498368
"060710097162","15000US060710097162","Block Group 2","Block Group 2, Census Tract 97.16, San Bernardino County, California","ca","150","00","ACSSF","0026570",,,,,"06","071",,,,"009716","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,30,0,0,0,7,55,0,127,98,0,13,0,0,143,0,0,0,0,0,0,0,29,0,0,15,0,99,1250,2565.222,0.487287199786254
"060710097163","15000US060710097163","Block Group 3","Block Group 3, Census Tract 97.16, San Bernardino County, California","ca","150","00","ACSSF","0026571",,,,,"06","071",,,,"009716","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21608,407,73,2,67,0,0,7,39,138,50,0,0,17,14,361,0,0,0,0,43,27,0,38,8,0,86,69,90,2368,5082.932,0.465872814854741
"060710097171","15000US060710097171","Block Group 1","Block Group 1, Census Tract 97.17, San Bernardino County, California","ca","150","00","ACSSF","0026572",,,,,"06","071",,,,"009717","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60625,315,48,123,28,0,0,0,9,11,86,0,0,0,10,478,32,55,0,0,116,20,0,47,0,1,80,47,80,1967,1111.968,1.76893638117242
"060710097172","15000US060710097172","Block Group 2","Block Group 2, Census Tract 97.17, San Bernardino County, California","ca","150","00","ACSSF","0026573",,,,,"06","071",,,,"009717","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88682,380,52,135,13,0,15,0,10,85,54,0,0,16,0,540,93,113,0,8,0,20,9,78,36,0,112,33,38,2249,2126.55,1.05758173396942
"060710098001","15000US060710098001","Block Group 1","Block Group 1, Census Tract 98, San Bernardino County, California","ca","150","00","ACSSF","0026574",,,,,"06","071",,,,"009800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26944,68,0,0,0,0,0,0,18,23,17,0,0,0,10,122,0,6,0,0,19,36,0,0,0,0,30,10,21,717,2657.611,0.269791211387852
"060710098002","15000US060710098002","Block Group 2","Block Group 2, Census Tract 98, San Bernardino County, California","ca","150","00","ACSSF","0026575",,,,,"06","071",,,,"009800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15598,108,0,6,0,0,60,0,0,0,0,0,0,22,20,113,0,0,3,0,8,23,0,34,0,0,29,0,16,1310,3865.125,0.3389282112504
"060710098003","15000US060710098003","Block Group 3","Block Group 3, Census Tract 98, San Bernardino County, California","ca","150","00","ACSSF","0026576",,,,,"06","071",,,,"009800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38836,214,0,45,9,0,69,29,0,15,4,0,0,0,43,288,0,16,0,0,46,10,0,49,0,0,32,45,90,1703,4438.155,0.383717994060204
"060710098004","15000US060710098004","Block Group 4","Block Group 4, Census Tract 98, San Bernardino County, California","ca","150","00","ACSSF","0026577",,,,,"06","071",,,,"009800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53424,147,0,9,0,0,7,0,19,44,18,0,9,10,31,190,22,35,0,9,31,13,0,26,8,0,0,27,19,1090,3614.301,0.301579775659192
"060710099041","15000US060710099041","Block Group 1","Block Group 1, Census Tract 99.04, San Bernardino County, California","ca","150","00","ACSSF","0026578",,,,,"06","071",,,,"009904","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30731,658,65,0,180,0,146,0,12,92,122,0,0,0,41,567,13,43,0,40,27,10,0,76,36,0,125,126,71,4154,3933.373,1.05609099347178
"060710099042","15000US060710099042","Block Group 2","Block Group 2, Census Tract 99.04, San Bernardino County, California","ca","150","00","ACSSF","0026579",,,,,"06","071",,,,"009904","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500,421,29,19,36,0,20,0,10,61,148,0,0,0,98,369,20,12,11,39,22,14,0,0,29,0,151,31,40,2345,2843.942,0.824559804910293
"060710099043","15000US060710099043","Block Group 3","Block Group 3, Census Tract 99.04, San Bernardino County, California","ca","150","00","ACSSF","0026580",,,,,"06","071",,,,"009904","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42331,802,85,81,136,0,75,13,44,143,119,0,56,0,50,1058,34,239,48,12,156,11,0,222,66,0,103,0,167,6820,5228.959,1.30427476884063
"060710099051","15000US060710099051","Block Group 1","Block Group 1, Census Tract 99.05, San Bernardino County, California","ca","150","00","ACSSF","0026581",,,,,"06","071",,,,"009905","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39625,511,20,191,0,0,113,69,25,25,52,0,0,0,16,482,6,10,0,0,20,55,0,54,34,0,152,77,74,3059,3616.82,0.845770713995586
"060710099052","15000US060710099052","Block Group 2","Block Group 2, Census Tract 99.05, San Bernardino County, California","ca","150","00","ACSSF","0026582",,,,,"06","071",,,,"009905","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52744,392,48,54,103,18,27,0,46,34,38,0,14,10,0,377,8,11,0,63,8,19,11,77,27,0,87,0,66,1860,814.5006,2.2836078777199
"060710099053","15000US060710099053","Block Group 3","Block Group 3, Census Tract 99.05, San Bernardino County, California","ca","150","00","ACSSF","0026583",,,,,"06","071",,,,"009905","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47768,831,113,63,0,0,203,13,44,46,232,0,0,13,104,471,43,29,35,0,50,13,0,112,37,0,72,65,15,2876,4013.823,0.716523783121775
"060710099061","15000US060710099061","Block Group 1","Block Group 1, Census Tract 99.06, San Bernardino County, California","ca","150","00","ACSSF","0026584",,,,,"06","071",,,,"009906","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68403,263,21,56,31,0,27,0,0,59,69,0,0,0,0,232,51,31,0,0,0,0,0,55,0,36,29,8,22,1392,3123.198,0.445697045700598
"060710099062","15000US060710099062","Block Group 2","Block Group 2, Census Tract 99.06, San Bernardino County, California","ca","150","00","ACSSF","0026585",,,,,"06","071",,,,"009906","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51250,717,56,142,90,0,23,19,125,124,89,13,0,13,23,909,49,61,33,4,15,14,0,115,8,0,151,240,219,3695,7353.369,0.502490745130865
"060710099081","15000US060710099081","Block Group 1","Block Group 1, Census Tract 99.08, San Bernardino County, California","ca","150","00","ACSSF","0026586",,,,,"06","071",,,,"009908","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43528,295,27,77,46,0,0,8,0,36,72,0,0,0,29,675,30,0,0,54,50,25,0,85,48,0,132,32,219,2807,5746.857,0.488440873085126
"060710099082","15000US060710099082","Block Group 2","Block Group 2, Census Tract 99.08, San Bernardino County, California","ca","150","00","ACSSF","0026587",,,,,"06","071",,,,"009908","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67813,339,3,67,50,22,0,0,29,33,67,0,0,12,56,290,54,67,0,16,0,38,0,20,17,0,42,5,31,1702,4552.021,0.373899801852364
"060710099101","15000US060710099101","Block Group 1","Block Group 1, Census Tract 99.10, San Bernardino County, California","ca","150","00","ACSSF","0026588",,,,,"06","071",,,,"009910","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70885,401,14,43,36,0,78,0,22,116,71,0,3,6,12,532,21,101,32,16,45,48,0,30,58,0,47,38,96,2289,4579.687,0.499815829262529
"060710099102","15000US060710099102","Block Group 2","Block Group 2, Census Tract 99.10, San Bernardino County, California","ca","150","00","ACSSF","0026589",,,,,"06","071",,,,"009910","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53137,479,9,120,58,0,0,45,56,47,32,0,0,40,72,520,75,77,0,21,0,9,0,29,17,15,89,67,121,3562,2984.48,1.1935078463684
"060710099111","15000US060710099111","Block Group 1","Block Group 1, Census Tract 99.11, San Bernardino County, California","ca","150","00","ACSSF","0026590",,,,,"06","071",,,,"009911","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73781,636,56,124,84,13,37,16,7,68,147,0,13,0,71,911,63,106,3,43,33,41,0,95,44,0,194,91,198,4378,5826.161,0.751438230601841
"060710099112","15000US060710099112","Block Group 2","Block Group 2, Census Tract 99.11, San Bernardino County, California","ca","150","00","ACSSF","0026591",,,,,"06","071",,,,"009911","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42826,335,36,78,0,0,39,0,35,41,76,0,0,21,9,645,15,7,0,52,0,10,19,0,70,19,280,27,146,3010,3029.221,0.993654796856202
"060710099121","15000US060710099121","Block Group 1","Block Group 1, Census Tract 99.12, San Bernardino County, California","ca","150","00","ACSSF","0026592",,,,,"06","071",,,,"009912","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19884,172,0,12,17,0,31,3,45,11,8,0,0,19,26,250,0,27,0,30,30,61,0,12,0,0,80,10,0,1591,6220.792,0.255755239020412
"060710099122","15000US060710099122","Block Group 2","Block Group 2, Census Tract 99.12, San Bernardino County, California","ca","150","00","ACSSF","0026593",,,,,"06","071",,,,"009912","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27176,245,42,66,0,25,7,8,45,0,52,0,0,0,0,115,3,14,0,0,0,0,0,58,0,0,37,0,3,1362,4881.279,0.279025231004931
"060710099123","15000US060710099123","Block Group 3","Block Group 3, Census Tract 99.12, San Bernardino County, California","ca","150","00","ACSSF","0026594",,,,,"06","071",,,,"009912","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26776,224,0,84,67,0,0,0,0,48,21,0,0,0,4,360,8,9,0,11,28,15,11,72,20,0,66,0,120,1792,3223.792,0.55586705421029
"060710099131","15000US060710099131","Block Group 1","Block Group 1, Census Tract 99.13, San Bernardino County, California","ca","150","00","ACSSF","0026595",,,,,"06","071",,,,"009913","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38173,169,16,26,0,7,29,11,9,26,38,0,0,0,7,476,29,33,12,0,10,39,0,19,17,0,94,50,173,2553,1131.231,2.25683400849734
"060710099132","15000US060710099132","Block Group 2","Block Group 2, Census Tract 99.13, San Bernardino County, California","ca","150","00","ACSSF","0026596",,,,,"06","071",,,,"009913","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38625,364,8,51,65,0,0,21,21,40,99,0,0,19,40,380,26,0,0,22,0,81,0,73,16,0,9,44,109,3373,1394.069,2.41953592062975
"060710100041","15000US060710100041","Block Group 1","Block Group 1, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026597",,,,,"06","071",,,,"010004","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81319,295,0,23,18,0,0,0,0,79,36,0,0,46,93,478,73,179,0,56,0,0,0,33,0,0,80,0,57,1525,5387.661,0.28305420720096
"060710100042","15000US060710100042","Block Group 2","Block Group 2, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026598",,,,,"06","071",,,,"010004","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77344,300,79,55,42,0,0,0,0,0,124,0,0,0,0,222,72,34,0,40,44,32,0,0,0,0,0,0,0,1185,3487.012,0.339832462544228
"060710100043","15000US060710100043","Block Group 3","Block Group 3, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026599",,,,,"06","071",,,,"010004","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78734,223,17,144,0,0,0,0,0,18,17,0,0,27,0,143,17,40,0,0,0,0,0,71,0,0,15,0,0,1412,2794.576,0.505264503155999
"060710100044","15000US060710100044","Block Group 4","Block Group 4, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026600",,,,,"06","071",,,,"010004","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84318,550,0,272,40,0,0,0,0,59,145,0,0,0,34,619,95,22,0,35,46,34,0,15,0,0,249,71,52,2830,2478.528,1.14180683462626
"060710100045","15000US060710100045","Block Group 5","Block Group 5, Census Tract 100.04, San Bernardino County, California","ca","150","00","ACSSF","0026601",,,,,"06","071",,,,"010004","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156276,279,0,57,0,0,0,0,0,134,38,0,0,0,50,338,89,102,48,43,0,0,0,39,0,0,17,0,0,1648,5046.937,0.326534717535371
"060710100091","15000US060710100091","Block Group 1","Block Group 1, Census Tract 100.09, San Bernardino County, California","ca","150","00","ACSSF","0026602",,,,,"06","071",,,,"010009","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49519,399,26,61,38,0,41,0,11,33,64,0,0,0,125,413,35,92,0,3,0,11,0,85,13,0,55,9,110,2317,487.6483,4.75137568204949
"060710100092","15000US060710100092","Block Group 2","Block Group 2, Census Tract 100.09, San Bernardino County, California","ca","150","00","ACSSF","0026603",,,,,"06","071",,,,"010009","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76573,248,21,40,0,0,30,36,0,68,53,0,0,0,0,516,112,32,0,15,5,40,35,49,16,0,96,40,76,1708,888.6876,1.92193515954514
"060710100101","15000US060710100101","Block Group 1","Block Group 1, Census Tract 100.10, San Bernardino County, California","ca","150","00","ACSSF","0026604",,,,,"06","071",,,,"010010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66364,142,0,38,13,0,0,9,0,28,54,0,0,0,0,220,40,15,17,0,14,0,0,18,30,0,41,0,45,924,783.7632,1.17892746993422
"060710100102","15000US060710100102","Block Group 2","Block Group 2, Census Tract 100.10, San Bernardino County, California","ca","150","00","ACSSF","0026605",,,,,"06","071",,,,"010010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42625,319,0,21,0,0,29,39,0,179,0,0,11,10,30,414,0,15,0,0,21,30,0,82,0,0,178,7,81,1686,2254.991,0.747674892702206
"060710100103","15000US060710100103","Block Group 3","Block Group 3, Census Tract 100.10, San Bernardino County, California","ca","150","00","ACSSF","0026606",,,,,"06","071",,,,"010010","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43152,305,0,61,0,0,10,4,27,48,105,0,0,34,16,366,88,0,0,0,57,0,14,9,20,0,11,20,147,2108,2816.971,0.748321613845315
"060710100104","15000US060710100104","Block Group 4","Block Group 4, Census Tract 100.10, San Bernardino County, California","ca","150","00","ACSSF","0026607",,,,,"06","071",,,,"010010","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56336,199,7,23,43,0,0,24,14,44,14,0,0,0,30,278,10,7,0,37,28,7,0,63,0,0,58,12,56,1740,1148.034,1.51563482147408
"060710100111","15000US060710100111","Block Group 1","Block Group 1, Census Tract 100.11, San Bernardino County, California","ca","150","00","ACSSF","0026608",,,,,"06","071",,,,"010011","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41641,291,16,7,58,0,0,0,16,83,33,0,0,29,49,295,8,0,0,0,0,8,0,0,21,0,131,7,120,1703,2250.687,0.756657945905541
"060710100112","15000US060710100112","Block Group 2","Block Group 2, Census Tract 100.11, San Bernardino County, California","ca","150","00","ACSSF","0026609",,,,,"06","071",,,,"010011","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38125,212,26,36,33,0,30,0,8,8,57,0,0,0,14,238,0,17,0,0,31,21,0,33,0,0,79,30,27,1546,1904.493,0.811764764933274
"060710100113","15000US060710100113","Block Group 3","Block Group 3, Census Tract 100.11, San Bernardino County, California","ca","150","00","ACSSF","0026610",,,,,"06","071",,,,"010011","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40313,444,96,79,0,0,21,7,8,76,68,0,0,0,89,468,25,0,0,0,60,0,15,82,0,0,56,12,218,2291,3122.086,0.733804172065662
"060710100121","15000US060710100121","Block Group 1","Block Group 1, Census Tract 100.12, San Bernardino County, California","ca","150","00","ACSSF","0026611",,,,,"06","071",,,,"010012","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,124,0,40,6,7,14,0,0,16,28,6,0,0,7,201,14,15,0,8,0,23,0,0,11,0,39,25,66,1238,1555.771,0.795746930101607
"060710100122","15000US060710100122","Block Group 2","Block Group 2, Census Tract 100.12, San Bernardino County, California","ca","150","00","ACSSF","0026612",,,,,"06","071",,,,"010012","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47333,215,14,60,0,0,14,31,0,0,58,0,0,0,38,497,31,10,0,26,27,44,9,76,8,1,110,40,115,1928,1869.5,1.0312920368743
"060710100123","15000US060710100123","Block Group 3","Block Group 3, Census Tract 100.12, San Bernardino County, California","ca","150","00","ACSSF","0026613",,,,,"06","071",,,,"010012","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80472,249,8,19,15,0,4,0,19,72,77,0,0,35,0,464,42,51,32,22,33,0,0,23,9,0,169,8,75,1799,687.2562,2.61765575747841
"060710100131","15000US060710100131","Block Group 1","Block Group 1, Census Tract 100.13, San Bernardino County, California","ca","150","00","ACSSF","0026614",,,,,"06","071",,,,"010013","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,11,19,12,0,26,0,61,221,57,0,12,0,0,348,60,13,0,17,0,15,0,55,0,0,47,0,141,1971,1017.608,1.93689584662168
"060710100132","15000US060710100132","Block Group 2","Block Group 2, Census Tract 100.13, San Bernardino County, California","ca","150","00","ACSSF","0026615",,,,,"06","071",,,,"010013","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41971,318,0,79,53,0,8,40,0,25,43,0,0,41,29,474,11,23,0,26,0,0,0,18,31,24,216,15,110,2070,3701.963,0.559162822376011
"060710100133","15000US060710100133","Block Group 3","Block Group 3, Census Tract 100.13, San Bernardino County, California","ca","150","00","ACSSF","0026616",,,,,"06","071",,,,"010013","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68056,210,44,68,0,12,11,0,49,21,0,0,0,5,0,542,9,174,0,53,8,0,0,9,76,0,144,0,69,1487,525.5125,2.82961851560702
"060710100134","15000US060710100134","Block Group 4","Block Group 4, Census Tract 100.13, San Bernardino County, California","ca","150","00","ACSSF","0026617",,,,,"06","071",,,,"010013","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64313,474,21,52,67,0,0,33,16,166,30,0,0,49,40,707,36,16,0,72,28,82,0,36,0,0,53,43,341,2755,3429.33,0.803363953809825
"060710100141","15000US060710100141","Block Group 1","Block Group 1, Census Tract 100.14, San Bernardino County, California","ca","150","00","ACSSF","0026618",,,,,"06","071",,,,"010014","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49625,114,0,6,44,0,0,19,0,28,17,0,0,0,0,176,16,0,0,0,0,39,0,37,12,0,0,0,72,675,790.053,0.85437307045438
"060710100142","15000US060710100142","Block Group 2","Block Group 2, Census Tract 100.14, San Bernardino County, California","ca","150","00","ACSSF","0026619",,,,,"06","071",,,,"010014","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39236,249,13,40,13,0,24,0,13,12,125,0,0,9,0,350,6,59,0,0,0,9,0,94,0,0,92,0,90,2312,6686.534,0.345769555689061
"060710100143","15000US060710100143","Block Group 3","Block Group 3, Census Tract 100.14, San Bernardino County, California","ca","150","00","ACSSF","0026620",,,,,"06","071",,,,"010014","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31065,363,53,67,21,20,36,0,0,24,50,0,0,71,21,457,30,6,0,13,47,68,10,37,0,0,121,114,11,1946,5978.871,0.325479500291121
"060710100151","15000US060710100151","Block Group 1","Block Group 1, Census Tract 100.15, San Bernardino County, California","ca","150","00","ACSSF","0026621",,,,,"06","071",,,,"010015","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60417,553,12,45,58,0,84,16,60,160,93,0,0,0,25,927,156,31,0,15,124,32,5,69,31,0,277,57,130,3715,4029.468,0.921957939573465
"060710100152","15000US060710100152","Block Group 2","Block Group 2, Census Tract 100.15, San Bernardino County, California","ca","150","00","ACSSF","0026622",,,,,"06","071",,,,"010015","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39939,335,25,24,26,0,106,0,12,72,70,0,0,0,0,565,28,99,10,0,21,15,0,77,0,0,192,50,73,2600,1879.034,1.38368980860143
"060710100161","15000US060710100161","Block Group 1","Block Group 1, Census Tract 100.16, San Bernardino County, California","ca","150","00","ACSSF","0026623",,,,,"06","071",,,,"010016","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44429,491,18,143,29,0,129,7,0,65,33,0,0,29,38,776,36,24,16,0,0,2,0,74,8,0,211,64,341,3365,1935.372,1.7386837313532
"060710100162","15000US060710100162","Block Group 2","Block Group 2, Census Tract 100.16, San Bernardino County, California","ca","150","00","ACSSF","0026624",,,,,"06","071",,,,"010016","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52940,515,8,148,43,32,46,0,27,70,83,0,0,22,36,379,7,26,0,7,32,7,0,40,7,0,110,0,143,2721,4870.656,0.558651623096323
"060710100171","15000US060710100171","Block Group 1","Block Group 1, Census Tract 100.17, San Bernardino County, California","ca","150","00","ACSSF","0026625",,,,,"06","071",,,,"010017","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87529,328,43,33,0,0,0,0,0,52,200,0,0,0,0,721,74,0,0,0,0,0,0,188,36,0,217,137,69,2893,323.1952,8.95124610615957
"060710100172","15000US060710100172","Block Group 2","Block Group 2, Census Tract 100.17, San Bernardino County, California","ca","150","00","ACSSF","0026626",,,,,"06","071",,,,"010017","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82360,1818,217,434,56,0,29,52,66,302,292,0,0,57,313,2119,266,261,0,129,0,0,0,163,172,0,360,114,654,10386,1407.168,7.3807832314281
"060710100173","15000US060710100173","Block Group 3","Block Group 3, Census Tract 100.17, San Bernardino County, California","ca","150","00","ACSSF","0026627",,,,,"06","071",,,,"010017","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85048,671,87,93,59,25,96,0,85,90,136,0,0,0,0,871,96,0,0,65,0,0,0,41,168,0,185,0,316,3169,253.3584,12.5079730099136
"060710100181","15000US060710100181","Block Group 1","Block Group 1, Census Tract 100.18, San Bernardino County, California","ca","150","00","ACSSF","0026628",,,,,"06","071",,,,"010018","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73945,960,106,234,32,6,132,24,72,84,202,0,8,0,60,1214,203,83,31,42,117,47,21,24,26,0,231,40,349,4985,3566.057,1.39790261576502
"060710100182","15000US060710100182","Block Group 2","Block Group 2, Census Tract 100.18, San Bernardino County, California","ca","150","00","ACSSF","0026629",,,,,"06","071",,,,"010018","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55179,309,29,73,8,0,8,0,59,38,68,0,0,6,20,524,46,92,0,0,26,9,22,65,9,0,144,31,80,2338,1091.89,2.14124080883772
