Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017
"06037406702","Census Tract 4067.02, Los Angeles County, California","ACSSF","ca","140","00","0005517",,,,,"06","037",,,"406702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037406702","Census Tract 4067.02",,,,6525,6525,2143,177,23,1770,57,1817,538,6525,3081,1087,137,4,1770,57,2,24,3444,1056,40,19,0,0,1815,514
"06037406801","Census Tract 4068.01, Los Angeles County, California","ACSSF","ca","140","00","0005518",,,,,"06","037",,,"406801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037406801","Census Tract 4068.01",,,,5039,5039,1991,139,69,986,16,1287,551,5039,1742,588,139,0,971,16,0,28,3297,1403,0,69,15,0,1287,523
"06037406903","Census Tract 4069.03, Los Angeles County, California","ACSSF","ca","140","00","0005519",,,,,"06","037",,,"406903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037406903","Census Tract 4069.03",,,,8080,8080,3070,442,96,1036,160,2448,828,8080,1972,264,435,0,1036,160,0,77,6108,2806,7,96,0,0,2448,751
"06037407001","Census Tract 4070.01, Los Angeles County, California","ACSSF","ca","140","00","0005520",,,,,"06","037",,,"407001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407001","Census Tract 4070.01",,,,5817,5817,2160,16,73,449,0,2457,662,5817,653,147,16,0,449,0,10,31,5164,2013,0,73,0,0,2447,631
"06037407002","Census Tract 4070.02, Los Angeles County, California","ACSSF","ca","140","00","0005521",,,,,"06","037",,,"407002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407002","Census Tract 4070.02",,,,3446,3446,1235,11,0,323,0,1723,154,3446,453,117,11,0,323,0,0,2,2993,1118,0,0,0,0,1723,152
"06037407101","Census Tract 4071.01, Los Angeles County, California","ACSSF","ca","140","00","0005522",,,,,"06","037",,,"407101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407101","Census Tract 4071.01",,,,4658,4658,1771,0,125,357,0,2130,275,4658,551,182,0,0,357,0,0,12,4107,1589,0,125,0,0,2130,263
"06037407102","Census Tract 4071.02, Los Angeles County, California","ACSSF","ca","140","00","0005523",,,,,"06","037",,,"407102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407102","Census Tract 4071.02",,,,5611,5611,1237,88,264,770,0,3007,245,5611,958,48,46,83,770,0,11,0,4653,1189,42,181,0,0,2996,245
"06037407201","Census Tract 4072.01, Los Angeles County, California","ACSSF","ca","140","00","0005524",,,,,"06","037",,,"407201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407201","Census Tract 4072.01",,,,3637,3637,1424,0,39,400,0,1454,320,3637,695,282,0,0,400,0,0,13,2942,1142,0,39,0,0,1454,307
"06037407202","Census Tract 4072.02, Los Angeles County, California","ACSSF","ca","140","00","0005525",,,,,"06","037",,,"407202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407202","Census Tract 4072.02",,,,3266,3266,1153,0,500,312,0,1074,227,3266,704,128,0,274,296,0,0,6,2562,1025,0,226,16,0,1074,221
"06037407301","Census Tract 4073.01, Los Angeles County, California","ACSSF","ca","140","00","0005526",,,,,"06","037",,,"407301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407301","Census Tract 4073.01",,,,4294,4294,1743,50,0,804,9,1450,238,4294,1211,287,50,0,804,9,0,61,3083,1456,0,0,0,0,1450,177
"06037407302","Census Tract 4073.02, Los Angeles County, California","ACSSF","ca","140","00","0005527",,,,,"06","037",,,"407302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407302","Census Tract 4073.02",,,,3535,3535,2057,58,55,292,9,702,362,3535,621,70,58,0,292,9,0,192,2914,1987,0,55,0,0,702,170
"06037407400","Census Tract 4074, Los Angeles County, California","ACSSF","ca","140","00","0005528",,,,,"06","037",,,"407400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407400","Census Tract 4074",,,,2029,2029,465,72,17,457,14,795,209,2029,740,105,72,12,453,14,0,84,1289,360,0,5,4,0,795,125
"06037407501","Census Tract 4075.01, Los Angeles County, California","ACSSF","ca","140","00","0005529",,,,,"06","037",,,"407501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407501","Census Tract 4075.01",,,,4212,4212,1070,51,13,1100,0,1645,333,4212,1353,209,41,0,1100,0,0,3,2859,861,10,13,0,0,1645,330
"06037407502","Census Tract 4075.02, Los Angeles County, California","ACSSF","ca","140","00","0005530",,,,,"06","037",,,"407502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407502","Census Tract 4075.02",,,,3946,3946,1168,53,60,331,0,2104,230,3946,639,242,30,0,322,0,3,42,3307,926,23,60,9,0,2101,188
"06037407601","Census Tract 4076.01, Los Angeles County, California","ACSSF","ca","140","00","0005531",,,,,"06","037",,,"407601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407601","Census Tract 4076.01",,,,4080,4080,824,157,24,692,37,2112,234,4080,1059,160,157,0,692,37,13,0,3021,664,0,24,0,0,2099,234
"06037407602","Census Tract 4076.02, Los Angeles County, California","ACSSF","ca","140","00","0005532",,,,,"06","037",,,"407602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407602","Census Tract 4076.02",,,,4311,4311,1198,163,5,396,7,1942,600,4311,774,179,163,5,396,7,3,21,3537,1019,0,0,0,0,1939,579
"06037407701","Census Tract 4077.01, Los Angeles County, California","ACSSF","ca","140","00","0005533",,,,,"06","037",,,"407701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407701","Census Tract 4077.01",,,,4284,4284,1297,107,24,790,15,1514,537,4284,1008,96,107,24,766,15,0,0,3276,1201,0,0,24,0,1514,537
"06037407702","Census Tract 4077.02, Los Angeles County, California","ACSSF","ca","140","00","0005534",,,,,"06","037",,,"407702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407702","Census Tract 4077.02",,,,6683,6683,2561,60,122,1357,0,2175,408,6683,1661,172,60,47,1304,0,72,6,5022,2389,0,75,53,0,2103,402
"06037407801","Census Tract 4078.01, Los Angeles County, California","ACSSF","ca","140","00","0005535",,,,,"06","037",,,"407801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407801","Census Tract 4078.01",,,,5299,5299,2012,211,56,1220,0,1537,263,5299,2102,645,211,0,1220,0,0,26,3197,1367,0,56,0,0,1537,237
"06037407802","Census Tract 4078.02, Los Angeles County, California","ACSSF","ca","140","00","0005536",,,,,"06","037",,,"407802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407802","Census Tract 4078.02",,,,3059,3059,960,36,79,616,42,1190,136,3059,814,130,36,28,573,42,0,5,2245,830,0,51,43,0,1190,131
"06037407901","Census Tract 4079.01, Los Angeles County, California","ACSSF","ca","140","00","0005537",,,,,"06","037",,,"407901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407901","Census Tract 4079.01",,,,4392,4392,1771,63,10,499,51,1337,661,4392,1101,395,63,0,499,51,62,31,3291,1376,0,10,0,0,1275,630
"06037407902","Census Tract 4079.02, Los Angeles County, California","ACSSF","ca","140","00","0005538",,,,,"06","037",,,"407902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037407902","Census Tract 4079.02",,,,1680,1680,267,6,87,854,0,414,52,1680,902,42,6,0,854,0,0,0,778,225,0,87,0,0,414,52
"06037408003","Census Tract 4080.03, Los Angeles County, California","ACSSF","ca","140","00","0005539",,,,,"06","037",,,"408003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408003","Census Tract 4080.03",,,,4631,4631,1156,333,18,1576,0,1152,396,4631,2217,256,312,0,1576,0,0,73,2414,900,21,18,0,0,1152,323
"06037408004","Census Tract 4080.04, Los Angeles County, California","ACSSF","ca","140","00","0005540",,,,,"06","037",,,"408004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408004","Census Tract 4080.04",,,,2558,2558,541,446,0,790,0,570,211,2558,1443,155,446,0,790,0,24,28,1115,386,0,0,0,0,546,183
"06037408005","Census Tract 4080.05, Los Angeles County, California","ACSSF","ca","140","00","0005541",,,,,"06","037",,,"408005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408005","Census Tract 4080.05",,,,5461,5461,1459,289,0,2130,0,844,739,5461,3415,638,281,0,2130,0,7,359,2046,821,8,0,0,0,837,380
"06037408006","Census Tract 4080.06, Los Angeles County, California","ACSSF","ca","140","00","0005542",,,,,"06","037",,,"408006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408006","Census Tract 4080.06",,,,3708,3708,667,103,0,2287,29,489,133,3708,2556,174,55,0,2263,15,0,49,1152,493,48,0,24,14,489,84
"06037408133","Census Tract 4081.33, Los Angeles County, California","ACSSF","ca","140","00","0005543",,,,,"06","037",,,"408133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408133","Census Tract 4081.33",,,,6132,6132,1364,625,65,1840,0,1839,399,6132,2890,263,625,0,1835,0,6,161,3242,1101,0,65,5,0,1833,238
"06037408134","Census Tract 4081.34, Los Angeles County, California","ACSSF","ca","140","00","0005544",,,,,"06","037",,,"408134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408134","Census Tract 4081.34",,,,2833,2833,572,24,0,1520,0,343,374,2833,1843,269,24,0,1512,0,0,38,990,303,0,0,8,0,343,336
"06037408135","Census Tract 4081.35, Los Angeles County, California","ACSSF","ca","140","00","0005545",,,,,"06","037",,,"408135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408135","Census Tract 4081.35",,,,4395,4395,790,142,0,2591,0,555,317,4395,2927,279,142,0,2443,0,0,63,1468,511,0,0,148,0,555,254
"06037408136","Census Tract 4081.36, Los Angeles County, California","ACSSF","ca","140","00","0005546",,,,,"06","037",,,"408136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408136","Census Tract 4081.36",,,,3659,3659,706,437,31,1421,0,686,378,3659,2129,255,413,31,1382,0,18,30,1530,451,24,0,39,0,668,348
"06037408137","Census Tract 4081.37, Los Angeles County, California","ACSSF","ca","140","00","0005547",,,,,"06","037",,,"408137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408137","Census Tract 4081.37",,,,4318,4318,751,388,0,1732,43,1111,293,4318,2436,225,388,0,1732,19,0,72,1882,526,0,0,0,24,1111,221
"06037408138","Census Tract 4081.38, Los Angeles County, California","ACSSF","ca","140","00","0005548",,,,,"06","037",,,"408138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408138","Census Tract 4081.38",,,,5388,5388,2007,91,58,237,0,2320,675,5388,488,235,54,0,171,0,0,28,4900,1772,37,58,66,0,2320,647
"06037408139","Census Tract 4081.39, Los Angeles County, California","ACSSF","ca","140","00","0005549",,,,,"06","037",,,"408139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408139","Census Tract 4081.39",,,,4676,4676,1597,0,0,365,0,2422,292,4676,441,71,0,0,365,0,0,5,4235,1526,0,0,0,0,2422,287
"06037408140","Census Tract 4081.40, Los Angeles County, California","ACSSF","ca","140","00","0005550",,,,,"06","037",,,"408140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408140","Census Tract 4081.40",,,,4011,4011,853,31,0,274,0,2673,180,4011,321,27,20,0,274,0,0,0,3690,826,11,0,0,0,2673,180
"06037408141","Census Tract 4081.41, Los Angeles County, California","ACSSF","ca","140","00","0005551",,,,,"06","037",,,"408141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408141","Census Tract 4081.41",,,,4685,4685,1107,28,43,733,0,2687,87,4685,829,84,28,0,717,0,0,0,3856,1023,0,43,16,0,2687,87
"06037408212","Census Tract 4082.12, Los Angeles County, California","ACSSF","ca","140","00","0005552",,,,,"06","037",,,"408212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408212","Census Tract 4082.12",,,,4936,4936,687,97,1,2760,0,1053,338,4936,3228,410,97,1,2623,0,0,97,1708,277,0,0,137,0,1053,241
"06037408213","Census Tract 4082.13, Los Angeles County, California","ACSSF","ca","140","00","0005553",,,,,"06","037",,,"408213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408213","Census Tract 4082.13",,,,6184,6184,721,108,338,3716,63,1019,219,6184,4239,230,108,0,3685,63,0,153,1945,491,0,338,31,0,1019,66
"06037408301","Census Tract 4083.01, Los Angeles County, California","ACSSF","ca","140","00","0005554",,,,,"06","037",,,"408301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408301","Census Tract 4083.01",,,,5909,5909,1641,35,0,769,0,3058,406,5909,1047,257,35,0,729,0,18,8,4862,1384,0,0,40,0,3040,398
"06037408302","Census Tract 4083.02, Los Angeles County, California","ACSSF","ca","140","00","0005555",,,,,"06","037",,,"408302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408302","Census Tract 4083.02",,,,3647,3647,1138,177,4,333,0,1555,440,3647,749,202,177,0,333,0,0,37,2898,936,0,4,0,0,1555,403
"06037408303","Census Tract 4083.03, Los Angeles County, California","ACSSF","ca","140","00","0005556",,,,,"06","037",,,"408303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408303","Census Tract 4083.03",,,,4382,4382,1438,64,0,571,0,1221,1088,4382,986,371,53,0,547,0,1,14,3396,1067,11,0,24,0,1220,1074
"06037408401","Census Tract 4084.01, Los Angeles County, California","ACSSF","ca","140","00","0005557",,,,,"06","037",,,"408401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408401","Census Tract 4084.01",,,,4577,4577,1149,6,15,1109,43,1896,359,4577,1499,377,0,7,1095,0,0,20,3078,772,6,8,14,43,1896,339
"06037408402","Census Tract 4084.02, Los Angeles County, California","ACSSF","ca","140","00","0005558",,,,,"06","037",,,"408402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408402","Census Tract 4084.02",,,,6367,6367,3029,0,158,1337,0,1370,473,6367,2773,1456,0,14,1303,0,0,0,3594,1573,0,144,34,0,1370,473
"06037408503","Census Tract 4085.03, Los Angeles County, California","ACSSF","ca","140","00","0005559",,,,,"06","037",,,"408503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408503","Census Tract 4085.03",,,,6829,6829,2101,122,28,2896,10,740,932,6829,4468,1100,122,28,2892,10,0,316,2361,1001,0,0,4,0,740,616
"06037408504","Census Tract 4085.04, Los Angeles County, California","ACSSF","ca","140","00","0005560",,,,,"06","037",,,"408504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408504","Census Tract 4085.04",,,,5393,5393,1521,17,79,1649,0,1527,600,5393,2231,504,17,0,1642,0,18,50,3162,1017,0,79,7,0,1509,550
"06037408505","Census Tract 4085.05, Los Angeles County, California","ACSSF","ca","140","00","0005561",,,,,"06","037",,,"408505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408505","Census Tract 4085.05",,,,2536,2536,940,60,14,1050,4,243,225,2536,1360,232,60,14,1050,4,0,0,1176,708,0,0,0,0,243,225
"06037408623","Census Tract 4086.23, Los Angeles County, California","ACSSF","ca","140","00","0005562",,,,,"06","037",,,"408623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408623","Census Tract 4086.23",,,,3189,3189,870,186,0,1686,0,335,112,3189,2321,390,186,0,1678,0,0,67,868,480,0,0,8,0,335,45
"06037408624","Census Tract 4086.24, Los Angeles County, California","ACSSF","ca","140","00","0005563",,,,,"06","037",,,"408624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408624","Census Tract 4086.24",,,,3115,3115,769,2,88,1983,0,253,20,3115,2264,279,2,0,1983,0,0,0,851,490,0,88,0,0,253,20
"06037408625","Census Tract 4086.25, Los Angeles County, California","ACSSF","ca","140","00","0005564",,,,,"06","037",,,"408625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408625","Census Tract 4086.25",,,,3533,3533,1017,0,16,1740,0,575,185,3533,2313,533,0,16,1740,0,0,24,1220,484,0,0,0,0,575,161
"06037408626","Census Tract 4086.26, Los Angeles County, California","ACSSF","ca","140","00","0005565",,,,,"06","037",,,"408626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408626","Census Tract 4086.26",,,,3854,3854,500,82,0,2974,0,243,55,3854,3263,178,82,0,2974,0,19,10,591,322,0,0,0,0,224,45
"06037408627","Census Tract 4086.27, Los Angeles County, California","ACSSF","ca","140","00","0005566",,,,,"06","037",,,"408627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408627","Census Tract 4086.27",,,,2778,2778,508,53,0,1780,5,405,27,2778,2161,296,53,0,1780,5,0,27,617,212,0,0,0,0,405,0
"06037408628","Census Tract 4086.28, Los Angeles County, California","ACSSF","ca","140","00","0005567",,,,,"06","037",,,"408628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408628","Census Tract 4086.28",,,,5395,5395,1037,15,9,3438,0,682,214,5395,3946,334,15,0,3347,0,45,205,1449,703,0,9,91,0,637,9
"06037408629","Census Tract 4086.29, Los Angeles County, California","ACSSF","ca","140","00","0005568",,,,,"06","037",,,"408629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408629","Census Tract 4086.29",,,,2892,2892,778,68,48,1645,0,286,67,2892,2149,362,68,0,1638,0,14,67,743,416,0,48,7,0,272,0
"06037408631","Census Tract 4086.31, Los Angeles County, California","ACSSF","ca","140","00","0005569",,,,,"06","037",,,"408631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408631","Census Tract 4086.31",,,,5079,5079,1456,5,61,2013,0,1076,468,5079,2545,463,5,61,2002,0,0,14,2534,993,0,0,11,0,1076,454
"06037408703","Census Tract 4087.03, Los Angeles County, California","ACSSF","ca","140","00","0005570",,,,,"06","037",,,"408703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408703","Census Tract 4087.03",,,,5781,5781,690,72,11,4369,0,297,342,5781,4959,439,72,0,4356,0,40,52,822,251,0,11,13,0,257,290
"06037408705","Census Tract 4087.05, Los Angeles County, California","ACSSF","ca","140","00","0005571",,,,,"06","037",,,"408705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408705","Census Tract 4087.05",,,,5759,5759,723,0,0,4412,0,501,123,5759,4821,371,0,0,4403,0,36,11,938,352,0,0,9,0,465,112
"06037408707","Census Tract 4087.07, Los Angeles County, California","ACSSF","ca","140","00","0005572",,,,,"06","037",,,"408707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408707","Census Tract 4087.07",,,,6537,6537,949,47,121,4792,25,273,330,6537,5669,565,47,121,4742,11,0,183,868,384,0,0,50,14,273,147
"06037408722","Census Tract 4087.22, Los Angeles County, California","ACSSF","ca","140","00","0005573",,,,,"06","037",,,"408722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408722","Census Tract 4087.22",,,,4453,4453,788,1,34,2557,102,638,333,4453,3193,420,1,7,2557,102,0,106,1260,368,0,27,0,0,638,227
"06037408724","Census Tract 4087.24, Los Angeles County, California","ACSSF","ca","140","00","0005574",,,,,"06","037",,,"408724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408724","Census Tract 4087.24",,,,5398,5398,202,97,0,1819,0,3112,168,5398,1995,61,58,0,1819,0,19,38,3403,141,39,0,0,0,3093,130
"06037408725","Census Tract 4087.25, Los Angeles County, California","ACSSF","ca","140","00","0005575",,,,,"06","037",,,"408725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408725","Census Tract 4087.25",,,,6106,6106,1452,72,0,3588,0,589,405,6106,4270,514,72,0,3583,0,14,87,1836,938,0,0,5,0,575,318
"06037408800","Census Tract 4088, Los Angeles County, California","ACSSF","ca","140","00","0005576",,,,,"06","037",,,"408800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408800","Census Tract 4088",,,,4311,4311,1472,588,15,291,0,1465,480,4311,1457,441,565,0,291,0,21,139,2854,1031,23,15,0,0,1444,341
"06037408900","Census Tract 4089, Los Angeles County, California","ACSSF","ca","140","00","0005577",,,,,"06","037",,,"408900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037408900","Census Tract 4089",,,,5698,5698,3551,203,19,585,0,237,1103,5698,3461,2467,190,0,570,0,9,225,2237,1084,13,19,15,0,228,878
"06037409000","Census Tract 4090, Los Angeles County, California","ACSSF","ca","140","00","0005578",,,,,"06","037",,,"409000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037409000","Census Tract 4090",,,,7440,7440,1963,237,307,700,4,2536,1693,7440,2073,1024,233,0,700,0,0,116,5367,939,4,307,0,4,2536,1577
"06037409100","Census Tract 4091, Los Angeles County, California","ACSSF","ca","140","00","0005579",,,,,"06","037",,,"409100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037409100","Census Tract 4091",,,,5460,5460,1888,36,51,1415,28,1522,520,5460,1974,394,20,3,1384,28,5,140,3486,1494,16,48,31,0,1517,380
"06037430003","Census Tract 4300.03, Los Angeles County, California","ACSSF","ca","140","00","0005580",,,,,"06","037",,,"430003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430003","Census Tract 4300.03",,,,5244,5244,2787,113,218,1102,0,635,389,5244,3157,1714,113,0,1102,0,22,206,2087,1073,0,218,0,0,613,183
"06037430004","Census Tract 4300.04, Los Angeles County, California","ACSSF","ca","140","00","0005581",,,,,"06","037",,,"430004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430004","Census Tract 4300.04",,,,2976,2976,1580,73,0,609,0,280,434,2976,1868,1186,73,0,609,0,0,0,1108,394,0,0,0,0,280,434
"06037430005","Census Tract 4300.05, Los Angeles County, California","ACSSF","ca","140","00","0005582",,,,,"06","037",,,"430005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430005","Census Tract 4300.05",,,,3749,3749,1952,174,68,884,0,414,257,3749,1850,749,174,0,784,0,0,143,1899,1203,0,68,100,0,414,114
"06037430101","Census Tract 4301.01, Los Angeles County, California","ACSSF","ca","140","00","0005583",,,,,"06","037",,,"430101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430101","Census Tract 4301.01",,,,4889,4889,2562,368,5,748,11,623,572,4889,2513,1226,368,0,748,11,44,116,2376,1336,0,5,0,0,579,456
"06037430102","Census Tract 4301.02, Los Angeles County, California","ACSSF","ca","140","00","0005584",,,,,"06","037",,,"430102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430102","Census Tract 4301.02",,,,4865,4865,1623,230,80,376,0,1725,831,4865,1258,524,230,72,355,0,38,39,3607,1099,0,8,21,0,1687,792
"06037430200","Census Tract 4302, Los Angeles County, California","ACSSF","ca","140","00","0005585",,,,,"06","037",,,"430200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430200","Census Tract 4302",,,,983,983,598,11,0,304,0,7,63,983,876,549,11,0,295,0,0,21,107,49,0,0,9,0,7,42
"06037430301","Census Tract 4303.01, Los Angeles County, California","ACSSF","ca","140","00","0005586",,,,,"06","037",,,"430301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430301","Census Tract 4303.01",,,,4588,4588,3148,161,15,545,0,164,555,4588,3383,2625,161,0,525,0,0,72,1205,523,0,15,20,0,164,483
"06037430302","Census Tract 4303.02, Los Angeles County, California","ACSSF","ca","140","00","0005587",,,,,"06","037",,,"430302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430302","Census Tract 4303.02",,,,5276,5276,3195,94,58,709,47,417,756,5276,4387,2979,94,0,680,47,52,535,889,216,0,58,29,0,365,221
"06037430400","Census Tract 4304, Los Angeles County, California","ACSSF","ca","140","00","0005588",,,,,"06","037",,,"430400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430400","Census Tract 4304",,,,4440,4440,1535,0,49,2726,0,8,122,4440,3912,1062,0,49,2726,0,0,75,528,473,0,0,0,0,8,47
"06037430501","Census Tract 4305.01, Los Angeles County, California","ACSSF","ca","140","00","0005589",,,,,"06","037",,,"430501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037430501","Census Tract 4305.01",,,,4739,4739,2913,457,9,926,0,154,280,4739,4211,2666,457,9,830,0,91,158,528,247,0,0,96,0,63,122
